"protein1","protein2","combined_score"
"9606.ENSP00000011653","9606.ENSP00000313875",739
"9606.ENSP00000011653","9606.ENSP00000263645",982
"9606.ENSP00000011653","9606.ENSP00000381185",837
"9606.ENSP00000011653","9606.ENSP00000264832",969
"9606.ENSP00000011653","9606.ENSP00000216225",914
"9606.ENSP00000011653","9606.ENSP00000380432",829
"9606.ENSP00000011653","9606.ENSP00000274520",767
"9606.ENSP00000011653","9606.ENSP00000433138",715
"9606.ENSP00000011653","9606.ENSP00000430950",875
"9606.ENSP00000011653","9606.ENSP00000498227",931
"9606.ENSP00000011653","9606.ENSP00000274306",758
"9606.ENSP00000011653","9606.ENSP00000262345",760
"9606.ENSP00000011653","9606.ENSP00000229829",934
"9606.ENSP00000011653","9606.ENSP00000379111",780
"9606.ENSP00000011653","9606.ENSP00000304915",931
"9606.ENSP00000011653","9606.ENSP00000380227",740
"9606.ENSP00000011653","9606.ENSP00000341208",843
"9606.ENSP00000011653","9606.ENSP00000295756",942
"9606.ENSP00000011653","9606.ENSP00000331172",980
"9606.ENSP00000011653","9606.ENSP00000403495",777
"9606.ENSP00000011653","9606.ENSP00000216223",875
"9606.ENSP00000011653","9606.ENSP00000225831",839
"9606.ENSP00000011653","9606.ENSP00000260010",814
"9606.ENSP00000011653","9606.ENSP00000368632",899
"9606.ENSP00000011653","9606.ENSP00000496959",943
"9606.ENSP00000011653","9606.ENSP00000326432",734
"9606.ENSP00000011653","9606.ENSP00000385057",767
"9606.ENSP00000011653","9606.ENSP00000370343",745
"9606.ENSP00000011653","9606.ENSP00000483552",749
"9606.ENSP00000011653","9606.ENSP00000220809",942
"9606.ENSP00000011653","9606.ENSP00000225275",700
"9606.ENSP00000011653","9606.ENSP00000330341",712
"9606.ENSP00000011653","9606.ENSP00000354003",716
"9606.ENSP00000011653","9606.ENSP00000296545",917
"9606.ENSP00000011653","9606.ENSP00000346839",916
"9606.ENSP00000011653","9606.ENSP00000356792",724
"9606.ENSP00000011653","9606.ENSP00000482259",939
"9606.ENSP00000011653","9606.ENSP00000326804",944
"9606.ENSP00000011653","9606.ENSP00000221930",870
"9606.ENSP00000011653","9606.ENSP00000484431",792
"9606.ENSP00000011653","9606.ENSP00000306884",769
"9606.ENSP00000011653","9606.ENSP00000338130",790
"9606.ENSP00000011653","9606.ENSP00000263636",744
"9606.ENSP00000011653","9606.ENSP00000368450",754
"9606.ENSP00000011653","9606.ENSP00000438406",791
"9606.ENSP00000011653","9606.ENSP00000341189",859
"9606.ENSP00000011653","9606.ENSP00000264972",995
"9606.ENSP00000011653","9606.ENSP00000385675",966
"9606.ENSP00000011653","9606.ENSP00000231449",970
"9606.ENSP00000011653","9606.ENSP00000363976",960
"9606.ENSP00000011653","9606.ENSP00000349446",761
"9606.ENSP00000011653","9606.ENSP00000263686",782
"9606.ENSP00000011653","9606.ENSP00000354901",790
"9606.ENSP00000011653","9606.ENSP00000302935",998
"9606.ENSP00000011653","9606.ENSP00000470788",765
"9606.ENSP00000011653","9606.ENSP00000302961",712
"9606.ENSP00000011653","9606.ENSP00000370034",834
"9606.ENSP00000011653","9606.ENSP00000351602",807
"9606.ENSP00000011653","9606.ENSP00000362680",728
"9606.ENSP00000011653","9606.ENSP00000380948",834
"9606.ENSP00000011653","9606.ENSP00000353099",994
"9606.ENSP00000011653","9606.ENSP00000388620",722
"9606.ENSP00000011653","9606.ENSP00000305651",839
"9606.ENSP00000011653","9606.ENSP00000269305",703
"9606.ENSP00000011653","9606.ENSP00000219235",720
"9606.ENSP00000011653","9606.ENSP00000339398",982
"9606.ENSP00000011653","9606.ENSP00000386378",767
"9606.ENSP00000011653","9606.ENSP00000252486",701
"9606.ENSP00000011653","9606.ENSP00000264657",892
"9606.ENSP00000011653","9606.ENSP00000300060",762
"9606.ENSP00000013070","9606.ENSP00000255120",723
"9606.ENSP00000013222","9606.ENSP00000403644",942
"9606.ENSP00000013222","9606.ENSP00000430950",913
"9606.ENSP00000013222","9606.ENSP00000367309",950
"9606.ENSP00000013222","9606.ENSP00000340684",930
"9606.ENSP00000013807","9606.ENSP00000260810",737
"9606.ENSP00000013807","9606.ENSP00000494957",702
"9606.ENSP00000013807","9606.ENSP00000375809",996
"9606.ENSP00000013807","9606.ENSP00000467024",774
"9606.ENSP00000013807","9606.ENSP00000351284",974
"9606.ENSP00000013807","9606.ENSP00000265038",977
"9606.ENSP00000013807","9606.ENSP00000250416",721
"9606.ENSP00000013807","9606.ENSP00000254719",898
"9606.ENSP00000013807","9606.ENSP00000298139",855
"9606.ENSP00000013807","9606.ENSP00000382628",722
"9606.ENSP00000013807","9606.ENSP00000289081",886
"9606.ENSP00000013807","9606.ENSP00000265963",894
"9606.ENSP00000013807","9606.ENSP00000315644",720
"9606.ENSP00000013807","9606.ENSP00000263274",891
"9606.ENSP00000013807","9606.ENSP00000498881",997
"9606.ENSP00000013807","9606.ENSP00000265433",700
"9606.ENSP00000013807","9606.ENSP00000285021",994
"9606.ENSP00000013807","9606.ENSP00000493712",908
"9606.ENSP00000013807","9606.ENSP00000363017",817
"9606.ENSP00000013807","9606.ENSP00000233146",992
"9606.ENSP00000013807","9606.ENSP00000310520",999
"9606.ENSP00000013807","9606.ENSP00000375978",982
"9606.ENSP00000013807","9606.ENSP00000256443",789
"9606.ENSP00000013807","9606.ENSP00000256996",859
"9606.ENSP00000013807","9606.ENSP00000285398",994
"9606.ENSP00000013807","9606.ENSP00000352257",972
"9606.ENSP00000013807","9606.ENSP00000231790",873
"9606.ENSP00000013807","9606.ENSP00000325863",752
"9606.ENSP00000013807","9606.ENSP00000476100",833
"9606.ENSP00000013807","9606.ENSP00000305480",946
"9606.ENSP00000013807","9606.ENSP00000445162",789
"9606.ENSP00000013807","9606.ENSP00000472445",953
"9606.ENSP00000013807","9606.ENSP00000369497",877
"9606.ENSP00000013807","9606.ENSP00000350708",998
"9606.ENSP00000013807","9606.ENSP00000498042",784
"9606.ENSP00000013807","9606.ENSP00000265849",838
"9606.ENSP00000013807","9606.ENSP00000223129",783
"9606.ENSP00000013807","9606.ENSP00000343526",714
"9606.ENSP00000013807","9606.ENSP00000351697",712
"9606.ENSP00000013807","9606.ENSP00000426191",731
"9606.ENSP00000013807","9606.ENSP00000301764",893
"9606.ENSP00000013807","9606.ENSP00000372023",739
"9606.ENSP00000013807","9606.ENSP00000313420",958
"9606.ENSP00000013807","9606.ENSP00000451974",860
"9606.ENSP00000013807","9606.ENSP00000359300",971
"9606.ENSP00000013807","9606.ENSP00000355506",848
"9606.ENSP00000013807","9606.ENSP00000216714",774
"9606.ENSP00000013807","9606.ENSP00000300738",782
"9606.ENSP00000013807","9606.ENSP00000418960",930
"9606.ENSP00000016171","9606.ENSP00000263774",750
"9606.ENSP00000016171","9606.ENSP00000258424",804
"9606.ENSP00000016171","9606.ENSP00000306397",978
"9606.ENSP00000016171","9606.ENSP00000429707",739
"9606.ENSP00000016171","9606.ENSP00000296684",882
"9606.ENSP00000016171","9606.ENSP00000361042",992
"9606.ENSP00000016171","9606.ENSP00000229379",801
"9606.ENSP00000016171","9606.ENSP00000317159",961
"9606.ENSP00000016171","9606.ENSP00000268379",888
"9606.ENSP00000016171","9606.ENSP00000457513",846
"9606.ENSP00000016171","9606.ENSP00000260665",839
"9606.ENSP00000016171","9606.ENSP00000315774",784
"9606.ENSP00000016171","9606.ENSP00000359098",757
"9606.ENSP00000016171","9606.ENSP00000261643",999
"9606.ENSP00000016171","9606.ENSP00000233627",720
"9606.ENSP00000016171","9606.ENSP00000425759",892
"9606.ENSP00000016171","9606.ENSP00000466818",931
"9606.ENSP00000016171","9606.ENSP00000332887",715
"9606.ENSP00000016171","9606.ENSP00000367939",745
"9606.ENSP00000016171","9606.ENSP00000497474",803
"9606.ENSP00000016171","9606.ENSP00000339720",850
"9606.ENSP00000016171","9606.ENSP00000317780",941
"9606.ENSP00000016171","9606.ENSP00000287490",829
"9606.ENSP00000016171","9606.ENSP00000261070",721
"9606.ENSP00000016171","9606.ENSP00000299335",931
"9606.ENSP00000016171","9606.ENSP00000203407",842
"9606.ENSP00000016171","9606.ENSP00000370139",889
"9606.ENSP00000016171","9606.ENSP00000430494",739
"9606.ENSP00000017003","9606.ENSP00000376345",918
"9606.ENSP00000017003","9606.ENSP00000368496",796
"9606.ENSP00000017003","9606.ENSP00000029410",979
"9606.ENSP00000017003","9606.ENSP00000265471",772
"9606.ENSP00000020945","9606.ENSP00000221930",711
"9606.ENSP00000020945","9606.ENSP00000362649",924
"9606.ENSP00000020945","9606.ENSP00000346839",800
"9606.ENSP00000020945","9606.ENSP00000262160",812
"9606.ENSP00000020945","9606.ENSP00000269141",891
"9606.ENSP00000020945","9606.ENSP00000360266",775
"9606.ENSP00000020945","9606.ENSP00000320147",843
"9606.ENSP00000020945","9606.ENSP00000269305",915
"9606.ENSP00000020945","9606.ENSP00000324806",816
"9606.ENSP00000020945","9606.ENSP00000261769",929
"9606.ENSP00000020945","9606.ENSP00000265171",732
"9606.ENSP00000020945","9606.ENSP00000245479",910
"9606.ENSP00000020945","9606.ENSP00000265165",716
"9606.ENSP00000020945","9606.ENSP00000478887",782
"9606.ENSP00000020945","9606.ENSP00000446007",885
"9606.ENSP00000020945","9606.ENSP00000380070",712
"9606.ENSP00000020945","9606.ENSP00000375921",784
"9606.ENSP00000020945","9606.ENSP00000495360",801
"9606.ENSP00000020945","9606.ENSP00000258149",853
"9606.ENSP00000020945","9606.ENSP00000290921",777
"9606.ENSP00000020945","9606.ENSP00000430432",828
"9606.ENSP00000020945","9606.ENSP00000219070",719
"9606.ENSP00000020945","9606.ENSP00000288135",744
"9606.ENSP00000020945","9606.ENSP00000451828",739
"9606.ENSP00000020945","9606.ENSP00000361405",725
"9606.ENSP00000020945","9606.ENSP00000380093",847
"9606.ENSP00000020945","9606.ENSP00000497759",726
"9606.ENSP00000026218","9606.ENSP00000405573",770
"9606.ENSP00000029410","9606.ENSP00000017003",979
"9606.ENSP00000029410","9606.ENSP00000368496",988
"9606.ENSP00000029410","9606.ENSP00000377401",747
"9606.ENSP00000029410","9606.ENSP00000265471",882
"9606.ENSP00000035307","9606.ENSP00000243776",894
"9606.ENSP00000037243","9606.ENSP00000237642",736
"9606.ENSP00000037243","9606.ENSP00000480836",972
"9606.ENSP00000037243","9606.ENSP00000344215",825
"9606.ENSP00000037243","9606.ENSP00000296755",905
"9606.ENSP00000037243","9606.ENSP00000360609",745
"9606.ENSP00000037243","9606.ENSP00000374455",999
"9606.ENSP00000037243","9606.ENSP00000262139",870
"9606.ENSP00000037243","9606.ENSP00000212015",974
"9606.ENSP00000037243","9606.ENSP00000368970",781
"9606.ENSP00000037243","9606.ENSP00000367050",746
"9606.ENSP00000037243","9606.ENSP00000325313",856
"9606.ENSP00000037243","9606.ENSP00000303511",923
"9606.ENSP00000037243","9606.ENSP00000357625",997
"9606.ENSP00000037243","9606.ENSP00000304642",932
"9606.ENSP00000037243","9606.ENSP00000364204",708
"9606.ENSP00000037243","9606.ENSP00000309591",938
"9606.ENSP00000037243","9606.ENSP00000370003",999
"9606.ENSP00000037243","9606.ENSP00000361306",995
"9606.ENSP00000037243","9606.ENSP00000384259",999
"9606.ENSP00000037243","9606.ENSP00000282185",937
"9606.ENSP00000037243","9606.ENSP00000463027",852
"9606.ENSP00000037243","9606.ENSP00000354558",706
"9606.ENSP00000037243","9606.ENSP00000359337",741
"9606.ENSP00000037243","9606.ENSP00000363943",974
"9606.ENSP00000037243","9606.ENSP00000411256",952
"9606.ENSP00000037243","9606.ENSP00000368022",998
"9606.ENSP00000037243","9606.ENSP00000365576",717
"9606.ENSP00000044462","9606.ENSP00000216802",990
"9606.ENSP00000044462","9606.ENSP00000441543",966
"9606.ENSP00000044462","9606.ENSP00000215071",999
"9606.ENSP00000044462","9606.ENSP00000484998",999
"9606.ENSP00000044462","9606.ENSP00000216797",772
"9606.ENSP00000044462","9606.ENSP00000483688",999
"9606.ENSP00000044462","9606.ENSP00000299300",731
"9606.ENSP00000044462","9606.ENSP00000216455",999
"9606.ENSP00000044462","9606.ENSP00000329915",789
"9606.ENSP00000044462","9606.ENSP00000364016",999
"9606.ENSP00000044462","9606.ENSP00000386541",999
"9606.ENSP00000044462","9606.ENSP00000363993",999
"9606.ENSP00000044462","9606.ENSP00000309474",999
"9606.ENSP00000044462","9606.ENSP00000362334",999
"9606.ENSP00000044462","9606.ENSP00000225474",836
"9606.ENSP00000044462","9606.ENSP00000231487",718
"9606.ENSP00000044462","9606.ENSP00000219313",999
"9606.ENSP00000044462","9606.ENSP00000396937",998
"9606.ENSP00000044462","9606.ENSP00000261479",999
"9606.ENSP00000044462","9606.ENSP00000299565",946
"9606.ENSP00000044462","9606.ENSP00000348442",999
"9606.ENSP00000044462","9606.ENSP00000355865",894
"9606.ENSP00000044462","9606.ENSP00000414359",999
"9606.ENSP00000044462","9606.ENSP00000376055",741
"9606.ENSP00000044462","9606.ENSP00000293362",887
"9606.ENSP00000044462","9606.ENSP00000372155",992
"9606.ENSP00000044462","9606.ENSP00000478877",978
"9606.ENSP00000044462","9606.ENSP00000437955",734
"9606.ENSP00000044462","9606.ENSP00000355325",999
"9606.ENSP00000044462","9606.ENSP00000356421",998
"9606.ENSP00000044462","9606.ENSP00000351314",995
"9606.ENSP00000044462","9606.ENSP00000264639",998
"9606.ENSP00000044462","9606.ENSP00000261601",996
"9606.ENSP00000044462","9606.ENSP00000223321",999
"9606.ENSP00000044462","9606.ENSP00000216225",716
"9606.ENSP00000044462","9606.ENSP00000270142",745
"9606.ENSP00000044462","9606.ENSP00000391211",999
"9606.ENSP00000044462","9606.ENSP00000359910",999
"9606.ENSP00000044462","9606.ENSP00000481029",999
"9606.ENSP00000044462","9606.ENSP00000157812",999
"9606.ENSP00000046794","9606.ENSP00000381492",877
"9606.ENSP00000046794","9606.ENSP00000398655",999
"9606.ENSP00000046794","9606.ENSP00000320176",715
"9606.ENSP00000046794","9606.ENSP00000354782",941
"9606.ENSP00000046794","9606.ENSP00000346671",993
"9606.ENSP00000046794","9606.ENSP00000233154",977
"9606.ENSP00000046794","9606.ENSP00000356231",977
"9606.ENSP00000046794","9606.ENSP00000477713",999
"9606.ENSP00000046794","9606.ENSP00000465039",933
"9606.ENSP00000046794","9606.ENSP00000489597",948
"9606.ENSP00000046794","9606.ENSP00000451828",846
"9606.ENSP00000046794","9606.ENSP00000359073",999
"9606.ENSP00000046794","9606.ENSP00000391592",978
"9606.ENSP00000046794","9606.ENSP00000428924",967
"9606.ENSP00000046794","9606.ENSP00000411355",935
"9606.ENSP00000046794","9606.ENSP00000378786",742
"9606.ENSP00000046794","9606.ENSP00000310244",765
"9606.ENSP00000046794","9606.ENSP00000431445",825
"9606.ENSP00000046794","9606.ENSP00000244007",999
"9606.ENSP00000046794","9606.ENSP00000240618",719
"9606.ENSP00000046794","9606.ENSP00000324890",843
"9606.ENSP00000046794","9606.ENSP00000300692",907
"9606.ENSP00000046794","9606.ENSP00000376330",805
"9606.ENSP00000046794","9606.ENSP00000376345",999
"9606.ENSP00000046794","9606.ENSP00000226730",798
"9606.ENSP00000046794","9606.ENSP00000493623",999
"9606.ENSP00000046794","9606.ENSP00000384675",931
"9606.ENSP00000046794","9606.ENSP00000364898",999
"9606.ENSP00000046794","9606.ENSP00000401303",945
"9606.ENSP00000046794","9606.ENSP00000011653",891
"9606.ENSP00000046794","9606.ENSP00000354566",824
"9606.ENSP00000046794","9606.ENSP00000363117",780
"9606.ENSP00000046794","9606.ENSP00000289902",857
"9606.ENSP00000046794","9606.ENSP00000005587",851
"9606.ENSP00000046794","9606.ENSP00000417273",999
"9606.ENSP00000046794","9606.ENSP00000264972",999
"9606.ENSP00000046794","9606.ENSP00000353099",776
"9606.ENSP00000046794","9606.ENSP00000245932",776
"9606.ENSP00000046794","9606.ENSP00000362680",969
"9606.ENSP00000046794","9606.ENSP00000264033",981
"9606.ENSP00000046794","9606.ENSP00000429283",799
"9606.ENSP00000046794","9606.ENSP00000360916",995
"9606.ENSP00000046794","9606.ENSP00000365891",979
"9606.ENSP00000046794","9606.ENSP00000234313",724
"9606.ENSP00000052754","9606.ENSP00000355751",720
"9606.ENSP00000052754","9606.ENSP00000308208",859
"9606.ENSP00000052754","9606.ENSP00000264498",834
"9606.ENSP00000052754","9606.ENSP00000243077",839
"9606.ENSP00000052754","9606.ENSP00000221515",887
"9606.ENSP00000052754","9606.ENSP00000269571",958
"9606.ENSP00000052754","9606.ENSP00000368678",807
"9606.ENSP00000052754","9606.ENSP00000355180",824
"9606.ENSP00000052754","9606.ENSP00000219070",866
"9606.ENSP00000052754","9606.ENSP00000355896",890
"9606.ENSP00000052754","9606.ENSP00000369071",758
"9606.ENSP00000052754","9606.ENSP00000265077",981
"9606.ENSP00000052754","9606.ENSP00000361405",713
"9606.ENSP00000052754","9606.ENSP00000325527",912
"9606.ENSP00000052754","9606.ENSP00000275493",999
"9606.ENSP00000052754","9606.ENSP00000222390",837
"9606.ENSP00000052754","9606.ENSP00000226218",945
"9606.ENSP00000052754","9606.ENSP00000352414",905
"9606.ENSP00000052754","9606.ENSP00000370542",935
"9606.ENSP00000052754","9606.ENSP00000299855",765
"9606.ENSP00000052754","9606.ENSP00000215530",940
"9606.ENSP00000052754","9606.ENSP00000266718",978
"9606.ENSP00000052754","9606.ENSP00000371790",937
"9606.ENSP00000052754","9606.ENSP00000260227",772
"9606.ENSP00000052754","9606.ENSP00000221930",999
"9606.ENSP00000052754","9606.ENSP00000331210",754
"9606.ENSP00000052754","9606.ENSP00000356954",939
"9606.ENSP00000052754","9606.ENSP00000331544",806
"9606.ENSP00000052754","9606.ENSP00000264039",771
"9606.ENSP00000052754","9606.ENSP00000346839",996
"9606.ENSP00000052754","9606.ENSP00000222271",830
"9606.ENSP00000052754","9606.ENSP00000231061",905
"9606.ENSP00000052754","9606.ENSP00000274625",937
"9606.ENSP00000052754","9606.ENSP00000327336",989
"9606.ENSP00000052754","9606.ENSP00000260010",990
"9606.ENSP00000052754","9606.ENSP00000378517",768
"9606.ENSP00000052754","9606.ENSP00000228837",936
"9606.ENSP00000052754","9606.ENSP00000297268",930
"9606.ENSP00000052754","9606.ENSP00000361818",742
"9606.ENSP00000052754","9606.ENSP00000265171",917
"9606.ENSP00000052754","9606.ENSP00000317272",986
"9606.ENSP00000052754","9606.ENSP00000304408",935
"9606.ENSP00000052754","9606.ENSP00000384964",762
"9606.ENSP00000052754","9606.ENSP00000416330",794
"9606.ENSP00000052754","9606.ENSP00000307046",712
"9606.ENSP00000052754","9606.ENSP00000267101",913
"9606.ENSP00000052754","9606.ENSP00000398698",900
"9606.ENSP00000052754","9606.ENSP00000260356",854
"9606.ENSP00000052754","9606.ENSP00000351807",993
"9606.ENSP00000052754","9606.ENSP00000347041",938
"9606.ENSP00000052754","9606.ENSP00000225964",923
"9606.ENSP00000052754","9606.ENSP00000238682",961
"9606.ENSP00000052754","9606.ENSP00000376637",989
"9606.ENSP00000052754","9606.ENSP00000399324",938
"9606.ENSP00000054666","9606.ENSP00000249647",999
"9606.ENSP00000054666","9606.ENSP00000236192",701
"9606.ENSP00000054666","9606.ENSP00000377015",737
"9606.ENSP00000054666","9606.ENSP00000479606",762
"9606.ENSP00000054666","9606.ENSP00000461784",811
"9606.ENSP00000054666","9606.ENSP00000371958",797
"9606.ENSP00000054666","9606.ENSP00000356918",981
"9606.ENSP00000054666","9606.ENSP00000355651",763
"9606.ENSP00000054666","9606.ENSP00000223369",852
"9606.ENSP00000054666","9606.ENSP00000263354",974
"9606.ENSP00000054666","9606.ENSP00000254976",999
"9606.ENSP00000054666","9606.ENSP00000263864",988
"9606.ENSP00000054666","9606.ENSP00000317714",999
"9606.ENSP00000054666","9606.ENSP00000363054",992
"9606.ENSP00000054666","9606.ENSP00000362639",847
"9606.ENSP00000054666","9606.ENSP00000262640",998
"9606.ENSP00000054666","9606.ENSP00000360183",998
"9606.ENSP00000054666","9606.ENSP00000463393",804
"9606.ENSP00000054666","9606.ENSP00000420127",732
"9606.ENSP00000054666","9606.ENSP00000376197",829
"9606.ENSP00000054666","9606.ENSP00000222547",868
"9606.ENSP00000054666","9606.ENSP00000338562",999
"9606.ENSP00000054666","9606.ENSP00000324628",786
"9606.ENSP00000054666","9606.ENSP00000294179",914
"9606.ENSP00000055077","9606.ENSP00000351284",703
"9606.ENSP00000055077","9606.ENSP00000311360",997
"9606.ENSP00000055077","9606.ENSP00000260810",889
"9606.ENSP00000055077","9606.ENSP00000484105",845
"9606.ENSP00000055077","9606.ENSP00000254719",896
